Region,Virus,WeekNumber,Week-end-date,tests,detections,positivity
Atlantic,EV/RV,31,2024-08-03,536,48,9
Atlantic,EV/RV,32,2024-08-10,544,52,9.6
Atlantic,EV/RV,33,2024-08-17,529,52,9.8
Atlantic,EV/RV,34,2024-08-24,511,62,12.1
Atlantic,HCoV,35,2023-09-02,362,0,0
Atlantic,HCoV,36,2023-09-09,355,2,0.6
Atlantic,HCoV,37,2023-09-16,401,2,0.5
Atlantic,HCoV,38,2023-09-23,429,0,0
Atlantic,HCoV,39,2023-09-30,401,0,0
Atlantic,HCoV,40,2023-10-07,467,1,0.2
Atlantic,HCoV,41,2023-10-14,491,1,0.2
Atlantic,HCoV,42,2023-10-21,498,1,0.2
Atlantic,HCoV,43,2023-10-28,473,2,0.4
Atlantic,HCoV,44,2023-11-04,476,1,0.2
Atlantic,HCoV,45,2023-11-11,467,4,0.9
Atlantic,HCoV,46,2023-11-18,500,1,0.2
Atlantic,HCoV,47,2023-11-25,620,4,0.6
Atlantic,HCoV,48,2023-12-02,676,5,0.7
Atlantic,HCoV,49,2023-12-09,668,8,1.2
Atlantic,HCoV,50,2023-12-16,730,3,0.4
Atlantic,HCoV,51,2023-12-23,768,10,1.3
Atlantic,HCoV,52,2023-12-30,709,11,1.6
Atlantic,HCoV,1,2024-01-06,812,24,3
Atlantic,HCoV,2,2024-01-13,924,28,3
Atlantic,HCoV,3,2024-01-20,704,36,5.1
Atlantic,HCoV,4,2024-01-27,834,44,5.3
Atlantic,HCoV,5,2024-02-03,794,38,4.8
Atlantic,HCoV,6,2024-02-10,782,42,5.4
Atlantic,HCoV,7,2024-02-17,619,39,6.3
Atlantic,HCoV,8,2024-02-24,632,46,7.3
Atlantic,HCoV,9,2024-03-02,587,38,6.5
Atlantic,HCoV,10,2024-03-09,483,24,5
Atlantic,HCoV,11,2024-03-16,626,31,5
Atlantic,HCoV,12,2024-03-23,592,36,6.1
Atlantic,HCoV,13,2024-03-30,581,38,6.5
Atlantic,HCoV,14,2024-04-06,598,43,7.2
Atlantic,HCoV,15,2024-04-13,626,27,4.3
Atlantic,HCoV,16,2024-04-20,568,36,6.3
Atlantic,HCoV,17,2024-04-27,658,34,5.2
Atlantic,HCoV,18,2024-05-04,711,40,5.6
Atlantic,HCoV,19,2024-05-11,686,25,3.6
Atlantic,HCoV,20,2024-05-18,889,30,3.4
Atlantic,HCoV,21,2024-05-25,812,18,2.2
Atlantic,HCoV,22,2024-06-01,780,14,1.8
Atlantic,HCoV,23,2024-06-08,729,9,1.2
Atlantic,HCoV,24,2024-06-15,626,9,1.4
Atlantic,HCoV,25,2024-06-22,583,8,1.4
Atlantic,HCoV,26,2024-06-29,533,4,0.8
Atlantic,HCoV,27,2024-07-06,558,10,1.8
Atlantic,HCoV,28,2024-07-13,525,7,1.3
Atlantic,HCoV,29,2024-07-20,565,4,0.7
Atlantic,HCoV,30,2024-07-27,510,4,0.8
Atlantic,HCoV,31,2024-08-03,536,8,1.5
Atlantic,HCoV,32,2024-08-10,544,6,1.1
Atlantic,HCoV,33,2024-08-17,529,2,0.4
Atlantic,HCoV,34,2024-08-24,511,0,0
British Columbia,SARS-CoV-2,35,2023-09-02,"2,651",478,18
British Columbia,SARS-CoV-2,36,2023-09-09,"2,640",441,16.7
British Columbia,SARS-CoV-2,37,2023-09-16,"3,111",642,20.6
British Columbia,SARS-CoV-2,38,2023-09-23,"3,377",763,22.6
British Columbia,SARS-CoV-2,39,2023-09-30,"3,895",919,23.6
British Columbia,SARS-CoV-2,40,2023-10-07,"4,202",872,20.8
British Columbia,SARS-CoV-2,41,2023-10-14,"4,047",774,19.1
British Columbia,SARS-CoV-2,42,2023-10-21,"3,737",640,17.1
British Columbia,SARS-CoV-2,43,2023-10-28,"3,262",485,14.9
British Columbia,SARS-CoV-2,44,2023-11-04,"3,648",583,16
British Columbia,SARS-CoV-2,45,2023-11-11,"3,545",511,14.4
British Columbia,SARS-CoV-2,46,2023-11-18,"3,245",394,12.1
British Columbia,SARS-CoV-2,47,2023-11-25,"3,385",405,12
British Columbia,SARS-CoV-2,48,2023-12-02,"3,639",375,10.3
British Columbia,SARS-CoV-2,49,2023-12-09,"4,272",440,10.3
British Columbia,SARS-CoV-2,50,2023-12-16,"3,746",384,10.3
British Columbia,SARS-CoV-2,51,2023-12-23,"3,952",417,10.6
British Columbia,SARS-CoV-2,52,2023-12-30,"4,930",426,8.6
British Columbia,SARS-CoV-2,1,2024-01-06,"5,300",507,9.6
British Columbia,SARS-CoV-2,2,2024-01-13,"4,862",607,12.5
British Columbia,SARS-CoV-2,3,2024-01-20,"4,141",452,10.9
British Columbia,SARS-CoV-2,4,2024-01-27,"4,459",530,11.9
British Columbia,SARS-CoV-2,5,2024-02-03,"4,420",470,10.6
British Columbia,SARS-CoV-2,6,2024-02-10,"3,940",423,10.7
British Columbia,SARS-CoV-2,7,2024-02-17,"3,722",411,11
British Columbia,SARS-CoV-2,8,2024-02-24,"3,872",482,12.4
British Columbia,SARS-CoV-2,9,2024-03-02,"3,972",467,11.8
British Columbia,SARS-CoV-2,10,2024-03-09,"3,860",475,12.3
British Columbia,SARS-CoV-2,11,2024-03-16,"3,904",454,11.6
British Columbia,SARS-CoV-2,12,2024-03-23,"3,552",348,9.8
British Columbia,SARS-CoV-2,13,2024-03-30,"3,450",319,9.2
British Columbia,SARS-CoV-2,14,2024-04-06,"3,303",348,10.5
British Columbia,SARS-CoV-2,15,2024-04-13,"2,987",276,9.2
British Columbia,SARS-CoV-2,16,2024-04-20,"3,017",272,9
British Columbia,SARS-CoV-2,17,2024-04-27,"2,961",276,9.3
British Columbia,SARS-CoV-2,18,2024-05-04,"3,198",339,10.6
British Columbia,SARS-CoV-2,19,2024-05-11,"3,142",412,13.1
British Columbia,SARS-CoV-2,20,2024-05-18,"2,982",363,12.2
British Columbia,SARS-CoV-2,21,2024-05-25,"2,910",317,10.9
British Columbia,SARS-CoV-2,22,2024-06-01,"2,843",317,11.2
British Columbia,SARS-CoV-2,23,2024-06-08,"2,894",432,14.9
British Columbia,SARS-CoV-2,24,2024-06-15,"2,888",424,14.7
British Columbia,SARS-CoV-2,25,2024-06-22,"2,978",435,14.6
British Columbia,SARS-CoV-2,26,2024-06-29,"2,894",461,15.9
British Columbia,SARS-CoV-2,27,2024-07-06,"2,797",482,17.2
British Columbia,SARS-CoV-2,28,2024-07-13,"2,823",519,18.4
British Columbia,SARS-CoV-2,29,2024-07-20,"2,592",440,17
British Columbia,SARS-CoV-2,30,2024-07-27,"2,530",382,15.1
British Columbia,SARS-CoV-2,31,2024-08-03,"2,646",480,18.1
British Columbia,SARS-CoV-2,32,2024-08-10,"2,477",395,15.9
British Columbia,SARS-CoV-2,33,2024-08-17,"2,533",425,16.8
British Columbia,SARS-CoV-2,34,2024-08-24,"2,623",470,17.9
British Columbia,Influenza,35,2023-09-02,"2,158",53,2.5
British Columbia,Influenza,36,2023-09-09,"2,117",33,1.6
British Columbia,Influenza,37,2023-09-16,"2,703",36,1.3
British Columbia,Influenza,38,2023-09-23,"2,928",43,1.5
British Columbia,Influenza,39,2023-09-30,"3,598",51,1.4
British Columbia,Influenza,40,2023-10-07,"3,878",64,1.7
British Columbia,Influenza,41,2023-10-14,"3,828",29,0.8
British Columbia,Influenza,42,2023-10-21,"3,599",42,1.2
British Columbia,Influenza,43,2023-10-28,"3,039",47,1.5
British Columbia,Influenza,44,2023-11-04,"3,562",96,2.7
British Columbia,Influenza,45,2023-11-11,"3,460",142,4.1
British Columbia,Influenza,46,2023-11-18,"3,258",121,3.7
British Columbia,Influenza,47,2023-11-25,"3,517",229,6.5
British Columbia,Influenza,48,2023-12-02,"3,836",422,11
British Columbia,Influenza,49,2023-12-09,"3,590",475,13.2
British Columbia,Influenza,50,2023-12-16,"4,496",647,14.4
British Columbia,Influenza,51,2023-12-23,"4,747",804,16.9
British Columbia,Influenza,52,2023-12-30,"5,352","1,024",19.1
British Columbia,Influenza,1,2024-01-06,"5,634",842,14.9
British Columbia,Influenza,2,2024-01-13,"4,963",504,10.2
British Columbia,Influenza,3,2024-01-20,"4,397",442,10.1
British Columbia,Influenza,4,2024-01-27,"4,722",545,11.5
British Columbia,Influenza,5,2024-02-03,"4,626",455,9.8
British Columbia,Influenza,6,2024-02-10,"4,119",380,9.2
British Columbia,Influenza,7,2024-02-17,"4,006",329,8.2
British Columbia,Influenza,8,2024-02-24,"4,225",322,7.6
British Columbia,Influenza,9,2024-03-02,"4,231",305,7.2
British Columbia,Influenza,10,2024-03-09,"4,160",297,7.1
British Columbia,Influenza,11,2024-03-16,"4,077",328,8
British Columbia,Influenza,12,2024-03-23,"3,820",288,7.5
British Columbia,Influenza,13,2024-03-30,"3,681",229,6.2
British Columbia,Influenza,14,2024-04-06,"3,455",182,5.3
British Columbia,Influenza,15,2024-04-13,"3,106",134,4.3
British Columbia,Influenza,16,2024-04-20,"3,306",150,4.5
British Columbia,Influenza,17,2024-04-27,"3,146",175,5.6
British Columbia,Influenza,18,2024-05-04,"3,399",174,5.1
British Columbia,Influenza,19,2024-05-11,"3,375",161,4.8
British Columbia,Influenza,20,2024-05-18,"3,217",102,3.2
British Columbia,Influenza,21,2024-05-25,"2,978",74,2.5
British Columbia,Influenza,22,2024-06-01,"2,923",75,2.6
British Columbia,Influenza,23,2024-06-08,"2,812",55,2
British Columbia,Influenza,24,2024-06-15,"2,935",53,1.8
British Columbia,Influenza,25,2024-06-22,"2,966",103,3.5
British Columbia,Influenza,26,2024-06-29,"2,795",81,2.9
British Columbia,Influenza,27,2024-07-06,"2,658",57,2.1
British Columbia,Influenza,28,2024-07-13,"2,643",54,2
British Columbia,Influenza,29,2024-07-20,"2,509",41,1.6
British Columbia,Influenza,30,2024-07-27,"2,488",22,0.9
British Columbia,Influenza,31,2024-08-03,"2,490",14,0.6
British Columbia,Influenza,32,2024-08-10,"2,408",23,1
British Columbia,Influenza,33,2024-08-17,"2,462",25,1
British Columbia,Influenza,34,2024-08-24,"2,455",25,1
British Columbia,Influenza A,35,2023-09-02,"2,158",53,2.5
British Columbia,Influenza A,36,2023-09-09,"2,117",31,1.5
British Columbia,Influenza A,37,2023-09-16,"2,703",35,1.3
British Columbia,Influenza A,38,2023-09-23,"2,928",43,1.5
British Columbia,Influenza A,39,2023-09-30,"3,598",49,1.4
British Columbia,Influenza A,40,2023-10-07,"3,878",62,1.6
British Columbia,Influenza A,41,2023-10-14,"3,828",28,0.7
British Columbia,Influenza A,42,2023-10-21,"3,599",38,1.1
British Columbia,Influenza A,43,2023-10-28,"3,039",44,1.4
British Columbia,Influenza A,44,2023-11-04,"3,562",92,2.6
British Columbia,Influenza A,45,2023-11-11,"3,460",137,4
British Columbia,Influenza A,46,2023-11-18,"3,258",117,3.6
British Columbia,Influenza A,47,2023-11-25,"3,517",226,6.4
British Columbia,Influenza A,48,2023-12-02,"3,836",414,10.8
British Columbia,Influenza A,49,2023-12-09,"3,590",471,13.1
British Columbia,Influenza A,50,2023-12-16,"4,496",640,14.2
British Columbia,Influenza A,51,2023-12-23,"4,747",790,16.6
British Columbia,Influenza A,52,2023-12-30,"5,352","1,011",18.9
British Columbia,Influenza A,1,2024-01-06,"5,634",820,14.6
British Columbia,Influenza A,2,2024-01-13,"4,963",488,9.8
British Columbia,Influenza A,3,2024-01-20,"4,397",427,9.7
British Columbia,Influenza A,4,2024-01-27,"4,722",504,10.7
British Columbia,Influenza A,5,2024-02-03,"4,626",397,8.6
British Columbia,Influenza A,6,2024-02-10,"4,119",329,8
British Columbia,Influenza A,7,2024-02-17,"4,006",273,6.8
British Columbia,Influenza A,8,2024-02-24,"4,225",245,5.8
British Columbia,Influenza A,9,2024-03-02,"4,231",222,5.2
British Columbia,Influenza A,10,2024-03-09,"4,160",180,4.3
British Columbia,Influenza A,11,2024-03-16,"4,077",180,4.4
British Columbia,Influenza A,12,2024-03-23,"3,820",156,4.1
British Columbia,Influenza A,13,2024-03-30,"3,681",113,3.1
British Columbia,Influenza A,14,2024-04-06,"3,455",78,2.3
British Columbia,Influenza A,15,2024-04-13,"3,106",63,2
British Columbia,Influenza A,16,2024-04-20,"3,306",68,2.1
British Columbia,Influenza A,17,2024-04-27,"3,146",93,3
British Columbia,Influenza A,18,2024-05-04,"3,399",83,2.4
British Columbia,Influenza A,19,2024-05-11,"3,375",73,2.2
British Columbia,Influenza A,20,2024-05-18,"3,217",57,1.8
British Columbia,Influenza A,21,2024-05-25,"2,978",37,1.2
British Columbia,Influenza A,22,2024-06-01,"2,923",45,1.5
British Columbia,Influenza A,23,2024-06-08,"2,812",41,1.5
British Columbia,Influenza A,24,2024-06-15,"2,935",49,1.7
British Columbia,Influenza A,25,2024-06-22,"2,966",95,3.2
British Columbia,Influenza A,26,2024-06-29,"2,795",77,2.8
British Columbia,Influenza A,27,2024-07-06,"2,658",55,2.1
British Columbia,Influenza A,28,2024-07-13,"2,643",50,1.9
British Columbia,Influenza A,29,2024-07-20,"2,509",39,1.6
British Columbia,Influenza A,30,2024-07-27,"2,488",20,0.8
British Columbia,Influenza A,31,2024-08-03,"2,490",13,0.5
British Columbia,Influenza A,32,2024-08-10,"2,408",21,0.9
British Columbia,Influenza A,33,2024-08-17,"2,462",23,0.9
British Columbia,Influenza A,34,2024-08-24,"2,455",25,1
British Columbia,Influenza B,35,2023-09-02,"2,158",0,0
British Columbia,Influenza B,36,2023-09-09,"2,117",2,0.1
British Columbia,Influenza B,37,2023-09-16,"2,703",1,0
British Columbia,Influenza B,38,2023-09-23,"2,928",0,0
British Columbia,Influenza B,39,2023-09-30,"3,598",2,0.1
British Columbia,Influenza B,40,2023-10-07,"3,878",2,0.1
British Columbia,Influenza B,41,2023-10-14,"3,828",1,0
British Columbia,Influenza B,42,2023-10-21,"3,599",4,0.1
British Columbia,Influenza B,43,2023-10-28,"3,039",3,0.1
British Columbia,Influenza B,44,2023-11-04,"3,562",4,0.1
British Columbia,Influenza B,45,2023-11-11,"3,460",5,0.1
British Columbia,Influenza B,46,2023-11-18,"3,258",4,0.1
British Columbia,Influenza B,47,2023-11-25,"3,517",3,0.1
British Columbia,Influenza B,48,2023-12-02,"3,836",8,0.2
British Columbia,Influenza B,49,2023-12-09,"3,590",4,0.1
British Columbia,Influenza B,50,2023-12-16,"4,496",7,0.2
British Columbia,Influenza B,51,2023-12-23,"4,747",14,0.3
British Columbia,Influenza B,52,2023-12-30,"5,352",13,0.2
British Columbia,Influenza B,1,2024-01-06,"5,634",22,0.4
British Columbia,Influenza B,2,2024-01-13,"4,963",16,0.3
British Columbia,Influenza B,3,2024-01-20,"4,397",15,0.3
British Columbia,Influenza B,4,2024-01-27,"4,722",41,0.9
British Columbia,Influenza B,5,2024-02-03,"4,626",58,1.3
British Columbia,Influenza B,6,2024-02-10,"4,119",51,1.2
British Columbia,Influenza B,7,2024-02-17,"4,006",56,1.4
British Columbia,Influenza B,8,2024-02-24,"4,225",77,1.8
British Columbia,Influenza B,9,2024-03-02,"4,231",83,2
British Columbia,Influenza B,10,2024-03-09,"4,160",117,2.8
British Columbia,Influenza B,11,2024-03-16,"4,077",148,3.6
British Columbia,Influenza B,12,2024-03-23,"3,820",132,3.5
British Columbia,Influenza B,13,2024-03-30,"3,681",116,3.2
British Columbia,Influenza B,14,2024-04-06,"3,455",104,3
British Columbia,Influenza B,15,2024-04-13,"3,106",71,2.3
British Columbia,Influenza B,16,2024-04-20,"3,306",82,2.5
British Columbia,Influenza B,17,2024-04-27,"3,146",82,2.6
British Columbia,Influenza B,18,2024-05-04,"3,399",91,2.7
British Columbia,Influenza B,19,2024-05-11,"3,375",88,2.6
British Columbia,Influenza B,20,2024-05-18,"3,217",45,1.4
British Columbia,Influenza B,21,2024-05-25,"2,978",37,1.2
British Columbia,Influenza B,22,2024-06-01,"2,923",30,1
British Columbia,Influenza B,23,2024-06-08,"2,812",14,0.5
British Columbia,Influenza B,24,2024-06-15,"2,935",4,0.1
British Columbia,Influenza B,25,2024-06-22,"2,966",8,0.3
British Columbia,Influenza B,26,2024-06-29,"2,795",4,0.1
British Columbia,Influenza B,27,2024-07-06,"2,658",2,0.1
British Columbia,Influenza B,28,2024-07-13,"2,643",4,0.2
British Columbia,Influenza B,29,2024-07-20,"2,509",2,0.1
British Columbia,Influenza B,30,2024-07-27,"2,488",2,0.1
British Columbia,Influenza B,31,2024-08-03,"2,490",1,0
British Columbia,Influenza B,32,2024-08-10,"2,408",2,0.1
British Columbia,Influenza B,33,2024-08-17,"2,462",2,0.1
British Columbia,Influenza B,34,2024-08-24,"2,455",0,0
British Columbia,RSV,35,2023-09-02,"2,158",7,0.3
British Columbia,RSV,36,2023-09-09,"2,101",5,0.2
British Columbia,RSV,37,2023-09-16,"2,702",11,0.4
British Columbia,RSV,38,2023-09-23,"2,928",15,0.5
British Columbia,RSV,39,2023-09-30,"3,598",20,0.6
British Columbia,RSV,40,2023-10-07,"3,878",28,0.7
British Columbia,RSV,41,2023-10-14,"3,828",40,1
British Columbia,RSV,42,2023-10-21,"3,599",45,1.3
British Columbia,RSV,43,2023-10-28,"3,039",53,1.7
British Columbia,RSV,44,2023-11-04,"3,562",84,2.4
British Columbia,RSV,45,2023-11-11,"3,459",124,3.6
British Columbia,RSV,46,2023-11-18,"3,258",139,4.3
British Columbia,RSV,47,2023-11-25,"3,445",182,5.3
British Columbia,RSV,48,2023-12-02,"3,783",252,6.7
British Columbia,RSV,49,2023-12-09,"3,475",325,9.4
British Columbia,RSV,50,2023-12-16,"4,347",413,9.5
British Columbia,RSV,51,2023-12-23,"4,615",432,9.4
British Columbia,RSV,52,2023-12-30,"5,196",493,9.5
British Columbia,RSV,1,2024-01-06,"5,404",534,9.9
British Columbia,RSV,2,2024-01-13,"4,737",370,7.8
British Columbia,RSV,3,2024-01-20,"4,214",285,6.8
